relative_time,AmbientLightSensor
0,501.9975280761719
103,501.9975280761719
219,501.9975280761719
336,501.9975280761719
436,501.9975280761719
554,501.9975280761719
670,501.9975280761719
770,501.9975280761719
887,501.9975280761719
986,501.9975280761719
1086,501.9975280761719
1203,501.9975280761719
1303,501.9975280761719
1404,501.9975280761719
1441,396.967529296875
1504,396.967529296875
1543,332.0325012207031
1604,332.0325012207031
1704,332.0325012207031
1753,427.0050048828125
1804,427.0050048828125
1853,488.0250244140625
1905,488.0250244140625
2004,488.0250244140625
2120,488.0250244140625
2221,488.0250244140625
2321,488.0250244140625
2436,488.0250244140625
2536,488.0250244140625
2636,488.0250244140625
2752,488.0250244140625
2853,488.0250244140625
2954,488.0250244140625
3055,488.0250244140625
3157,488.0250244140625
3269,488.0250244140625
3385,488.0250244140625
3485,488.0250244140625
3587,488.0250244140625
3687,488.0250244140625
3787,488.0250244140625
3887,488.0250244140625
4000,488.0250244140625
4101,488.0250244140625
4201,488.0250244140625
4301,488.0250244140625
4401,488.0250244140625
4501,488.0250244140625
4602,488.0250244140625
4717,488.0250244140625
4817,488.0250244140625
4933,488.0250244140625
5033,488.0250244140625
5134,488.0250244140625
5251,488.0250244140625
5366,488.0250244140625
5467,488.0250244140625
5567,488.0250244140625
5684,488.0250244140625
5786,488.0250244140625
5887,488.0250244140625
6000,488.0250244140625
6100,488.0250244140625
6216,488.0250244140625
6332,488.0250244140625
6432,488.0250244140625
6549,488.0250244140625
6650,488.0250244140625
6751,488.0250244140625
6865,488.0250244140625
6965,488.0250244140625
7065,488.0250244140625
7165,488.0250244140625
7265,488.0250244140625
7382,488.0250244140625
7499,488.0250244140625
7615,488.0250244140625
7716,488.0250244140625
7749,425.9925231933594
7817,425.9925231933594
7917,425.9925231933594
7957,500.9850158691406
8031,500.9850158691406
8149,500.9850158691406
8264,500.9850158691406
8365,500.9850158691406
8481,500.9850158691406
8598,500.9850158691406
8698,500.9850158691406
8815,500.9850158691406
8915,500.9850158691406
9015,500.9850158691406
9131,500.9850158691406
9247,500.9850158691406
9348,500.9850158691406
9464,500.9850158691406
9564,500.9850158691406
9664,500.9850158691406
9765,500.9850158691406
9865,500.9850158691406
9966,500.9850158691406
10080,500.9850158691406
10197,500.9850158691406
10298,500.9850158691406
10414,500.9850158691406
10530,500.9850158691406
10630,500.9850158691406
10746,500.9850158691406
10846,500.9850158691406
10947,500.9850158691406
11048,500.9850158691406
11057,401.01751708984375
11147,401.01751708984375
11163,504.967529296875
11247,504.967529296875
11363,504.967529296875
11478,504.967529296875
11579,504.967529296875
11696,504.967529296875
11796,504.967529296875
11896,504.967529296875
12011,504.967529296875
12112,504.967529296875
12212,504.967529296875
12329,504.967529296875
12445,504.967529296875
12546,504.967529296875
12646,504.967529296875
12746,504.967529296875
12863,504.967529296875
12964,504.967529296875
13078,504.967529296875
13178,504.967529296875
13296,504.967529296875
13411,504.967529296875
13512,504.967529296875
13627,504.967529296875
13643,429.030029296875
13727,429.030029296875
13745,503.010009765625
13827,503.010009765625
13927,503.010009765625
14043,503.010009765625
14145,503.010009765625
14261,503.010009765625
14377,503.010009765625
14477,503.010009765625
14594,503.010009765625
14711,503.010009765625
14812,503.010009765625
14927,503.010009765625
15028,503.010009765625
15128,503.010009765625
15246,503.010009765625
15362,503.010009765625
15463,503.010009765625
15576,503.010009765625
15676,503.010009765625
15777,503.010009765625
15812,425.9925231933594
15893,425.9925231933594
15917,503.010009765625
15993,503.010009765625
16095,503.010009765625
16210,503.010009765625
16325,503.010009765625
16426,503.010009765625
16542,503.010009765625
16659,503.010009765625
16759,503.010009765625
16861,503.010009765625
16960,503.010009765625
17061,503.010009765625
17175,503.010009765625
17293,503.010009765625
17393,503.010009765625
17508,503.010009765625
17625,503.010009765625
17725,503.010009765625
17778,430.9875183105469
17827,430.9875183105469
17881,503.010009765625
17928,503.010009765625
18028,503.010009765625
18141,503.010009765625
18258,503.010009765625
18359,503.010009765625
18475,503.010009765625
18576,503.010009765625
18678,503.010009765625
18791,503.010009765625
18893,503.010009765625
18993,503.010009765625
19107,503.010009765625
19207,503.010009765625
19308,503.010009765625
19426,503.010009765625
19527,503.010009765625
19535,435.9825134277344
19628,435.9825134277344
19638,504.02252197265625
19740,504.02252197265625
19840,504.02252197265625
19940,504.02252197265625
20057,504.02252197265625
20174,504.02252197265625
20275,504.02252197265625
20389,504.02252197265625
20490,504.02252197265625
20591,504.02252197265625
20692,504.02252197265625
20792,504.02252197265625
20893,504.02252197265625
21006,504.02252197265625
21108,504.02252197265625
21190,441.9900207519531
21223,441.9900207519531
21292,503.010009765625
21323,503.010009765625
21424,503.010009765625
21524,503.010009765625
21639,503.010009765625
21754,503.010009765625
21857,503.010009765625
21972,503.010009765625
22089,503.010009765625
22189,503.010009765625
22289,503.010009765625
22405,503.010009765625
22507,503.010009765625
22622,503.010009765625
22738,503.010009765625
22741,451.9800109863281
22838,451.9800109863281
22938,451.9800109863281
22947,504.967529296875
23055,504.967529296875
23156,504.967529296875
23272,504.967529296875
23372,504.967529296875
23472,504.967529296875
23589,504.967529296875
23688,504.967529296875
23788,504.967529296875
23904,504.967529296875
24020,504.967529296875
24121,504.967529296875
24239,504.967529296875
24292,438.00750732421875
24339,438.00750732421875
24397,503.010009765625
24439,503.010009765625
24554,503.010009765625
24655,503.010009765625
24770,503.010009765625
24888,503.010009765625
24988,503.010009765625
25103,503.010009765625
25219,503.010009765625
25320,503.010009765625
25436,503.010009765625
25555,503.010009765625
25655,503.010009765625
25771,503.010009765625
25871,503.010009765625
25971,503.010009765625
26086,503.010009765625
26188,503.010009765625
26288,503.010009765625
26402,503.010009765625
26519,503.010009765625
26619,503.010009765625
26735,503.010009765625
26835,503.010009765625
26936,503.010009765625
27051,503.010009765625
27169,503.010009765625
27269,503.010009765625
27385,503.010009765625
27501,503.010009765625
27602,503.010009765625
27718,503.010009765625
27835,503.010009765625
27935,503.010009765625
28051,503.010009765625
28167,503.010009765625
28267,503.010009765625
28321,441.9900207519531
28368,441.9900207519531
28427,503.010009765625
28484,503.010009765625
28584,503.010009765625
28701,503.010009765625
28816,503.010009765625
28917,503.010009765625
29017,503.010009765625
29117,503.010009765625
29235,503.010009765625
29335,503.010009765625
29450,503.010009765625
29550,503.010009765625
29666,503.010009765625
29766,503.010009765625
